"demers_pelag","mobility","big","Genus","Species","Tmax","tmax_metric","tmax_acc","lat","lon","altitude","citation","Phylum","Class","Order","Family","NMGHCND_2m_shade_Tb95","NMGHCND_exposed_Tb95","NMGHCND_exposed_Tb_wet95","NMGHCND_shade_Tb_wet95","thermy","Realm","Realm_detail","weight","length","ctmax_ARR_GS","thabann","thabsum","thabmaxmo","thab95hr","elev.grid","thabann.adj","thabsum.adj","thabmaxmo.adj","thab95hr.marineBT","thab95hr.marineBTmore","thab95hr.marineBTless","MBTrefuge","tmax.accsum","tmax.accsum.elev","tmax.accsumbyspp","tmax.accsumbyspp.elev","tsm_ann","tsm_ann_elev","tsm_sum","tsm_sum_elev","tsm_maxmo","tsm_maxmo_elev","tsm_95hr_accsum","tsm_95hr_marineBT","tsm_95hr_marineBT_accsum","tsm_95hr_marineBT_accsumbyspp","tsm_95hr_marineBTmore_accsum","tsm_95hr_marineBTless_accsum","tsm_NMGHCND_2m_shade_Tb95","tsm_NMGHCND_2m_shade_Tb95_accsum","tsm_NMGHCND_2m_shade_Tb95_accsum.elev","tsm_NMGHCND_2m_shade_Tb95_accsumbyspp.elev","tsm_NMGHCND_exposed_Tb95","tsm_NMGHCND_exposed_Tb95_accsum","tsm_NMGHCND_exposed_Tb95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95","tsm_NMGHCND_shade_Tb_wet95_accsum","tsm_NMGHCND_shade_Tb_wet95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95_accsumbyspp.elev","animal.type","tb_favorableGHCND95","tb_sunGHCND95","tsm_exposedGHCND95","tsm_favorableGHCND95","tsm_favorableGHCND95_marBTmore","tsm_favorableGHCND95_marBTless","tsm_favorableGHCND95byspp","tsm_favorableGHCND95_nomarineBT","tsm_favorableGHCND95_noacc"
NA,NA,NA,"Liolaemus","cuyanus",45.7,"crit",29,-28.18,-67.11,400,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",30.7144615603841,60.8454061884017,33.1286615627692,23.1323532178443,"ectotherm","Terrestrial","",37.38,NA,NA,18.7538802083333,25.2252083333333,25.5928125,NA,1132,22.7798802083333,29.2512083333333,29.6188125,NA,NA,NA,NA,45.2847729166667,45.7276329166667,NA,NA,26.9461197916667,22.9201197916667,20.4747916666667,16.4487916666667,20.1071875,16.0811875,NA,NA,NA,NA,NA,NA,14.9855384396159,14.5703113562826,15.0131713562826,NA,-15.1454061884017,-15.560633271735,-15.117773271735,22.5676467821557,22.1524196988224,22.5952796988224,NA,"reptile",30.7144615603841,60.8454061884017,-15.117773271735,15.0131713562826,15.0131713562826,15.0131713562826,NA,15.0131713562826,14.9855384396159
NA,NA,NA,"Liolaemus","darwinii",44.68,"crit",29,-29.51,-67.57,800,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",25.7393642364012,55.4850259375854,28.5908490468187,18.3318974366149,"ectotherm","Terrestrial","",10.4,NA,NA,13.8344791666667,20.5536458333333,21.0740625,NA,2119,21.0889791666667,27.8081458333333,28.3285625,NA,NA,NA,NA,43.7509010416667,44.5488960416667,NA,NA,30.8455208333333,23.5910208333333,24.1263541666667,16.8718541666667,23.6059375,16.3514375,NA,NA,NA,NA,NA,NA,18.9406357635988,18.0115368052655,18.8095318052655,NA,-10.8050259375854,-11.7341248959187,-10.9361298959187,26.3481025633851,25.4190036050518,26.2169986050518,NA,"reptile",25.7393642364012,55.4850259375854,-10.9361298959187,18.8095318052655,18.8095318052655,18.8095318052655,NA,18.8095318052655,18.9406357635988
NA,NA,NA,"Liolaemus","fitzingerii",44.45,"crit",29,-43.48536,-65.46557,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",25.5130751323714,40.1265764806272,21.4705479779404,16.2636547385122,"ectotherm","Terrestrial","",44.08,NA,NA,13.4567447916667,20.0528125,20.8996875,NA,127,14.1552447916667,20.7513125,21.5981875,NA,NA,NA,NA,43.465809375,43.542644375,NA,NA,30.9932552083333,30.2947552083333,24.3971875,23.6986875,23.5503125,22.8518125,NA,NA,NA,NA,NA,NA,18.9369248676286,17.9527342426286,18.0295692426286,NA,4.3234235193728,3.33923289437281,3.4160678943728,28.1863452614878,27.2021546364878,27.2789896364878,NA,"reptile",25.5130751323714,40.1265764806272,3.4160678943728,18.0295692426286,18.0295692426286,18.0295692426286,NA,18.0295692426286,18.9369248676286
NA,NA,NA,"Liolaemus","irregularis",44.98,"crit",29,-24.25133333,-66.352,3060,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",15.789093317101,39.1186714012513,17.4656258632875,8.79034952152158,"ectotherm","Terrestrial","",23.67,NA,NA,-0.155390625,4.13552083333333,4.5575,NA,4394,7.181609375,11.4725208333333,11.8945,NA,NA,NA,NA,42.2449072916667,43.0519772916667,NA,NA,45.135390625,37.798390625,40.8444791666667,33.5074791666667,40.4225,33.0855,NA,NA,NA,NA,NA,NA,29.190906682899,26.4558139745657,27.2628839745657,NA,5.8613285987487,3.12623589041537,3.93330589041537,36.1896504784784,33.4545577701451,34.2616277701451,NA,"reptile",15.789093317101,39.1186714012513,3.93330589041537,27.2628839745657,27.2628839745657,27.2628839745657,NA,27.2628839745657,29.190906682899
NA,NA,NA,"Liolaemus","kingii",44.5,"crit",29,-45.41,-67.56,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",22.2411127930088,35.2647269992643,18.6785110470091,13.7026855546924,"ectotherm","Terrestrial","",32.81,NA,NA,10.9507291666667,16.7236458333333,17.30875,NA,405,13.1782291666667,18.9511458333333,19.53625,NA,NA,NA,NA,43.1496010416667,43.3946260416667,NA,NA,33.5492708333333,31.3217708333333,27.7763541666667,25.5488541666667,27.19125,24.96375,NA,NA,NA,NA,NA,NA,22.2588872069912,20.9084882486579,21.1535132486579,NA,9.2352730007357,7.88487404240237,8.12989904240237,30.7973144453076,29.4469154869743,29.6919404869743,NA,"reptile",22.2411127930088,35.2647269992643,8.12989904240237,21.1535132486579,21.1535132486579,21.1535132486579,NA,21.1535132486579,22.2588872069912
NA,NA,NA,"Liolaemus","koslowskyi",46.1,"crit",29,-28.8017,-66.56387,800,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",31.7134033403162,62.25218836394,33.8730055757467,23.6964430400084,"ectotherm","Terrestrial","",17.75,NA,NA,18.8377604166667,25.2834375,25.7990625,NA,883,19.2942604166667,25.7399375,26.2555625,NA,NA,NA,NA,45.691178125,45.741393125,NA,NA,27.2622395833333,26.8057395833333,20.8165625,20.3600625,20.3009375,19.8444375,NA,NA,NA,NA,NA,NA,14.3865966596838,13.9777747846838,14.0279897846838,NA,-16.15218836394,-16.56101023894,-16.51079523894,22.4035569599916,21.9947350849916,22.0449500849916,NA,"reptile",31.7134033403162,62.25218836394,-16.51079523894,14.0279897846838,14.0279897846838,14.0279897846838,NA,14.0279897846838,14.3865966596838
NA,NA,NA,"Liolaemus","kriegi",43.67,"crit",29,-42.07833333,-69.51715,950,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",20.473665239163,37.8402909236264,19.4065805288783,12.7285013508238,"ectotherm","Terrestrial","",50.58,NA,NA,7.92986979166667,14.6955208333333,15.31875,NA,995,8.17736979166667,14.9430208333333,15.56625,NA,NA,NA,NA,42.0965072916667,42.1237322916667,NA,NA,35.7401302083333,35.4926302083333,28.9744791666667,28.7269791666667,28.35125,28.10375,NA,NA,NA,NA,NA,NA,23.196334760837,21.6228420525037,21.6500670525037,NA,5.8297090763736,4.25621636804027,4.28344136804027,30.9414986491762,29.3680059408429,29.3952309408429,NA,"reptile",20.473665239163,37.8402909236264,4.28344136804027,21.6500670525037,21.6500670525037,21.6500670525037,NA,21.6500670525037,23.196334760837
NA,NA,NA,"Liolaemus","laurenti",46.18,"crit",29,-30.1226,-67.4013,800,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",29.7826496836949,60.5945214993385,32.3320418740256,21.9994587909981,"ectotherm","Terrestrial","",12.38,NA,NA,17.8325520833333,24.5590625,25.1859375,NA,1159,19.8070520833333,26.5335625,27.1604375,NA,NA,NA,NA,45.691496875,45.908691875,NA,NA,28.3474479166667,26.3729479166667,21.6209375,19.6464375,20.9940625,19.0195625,NA,NA,NA,NA,NA,NA,16.3973503163051,15.9088471913051,16.1260421913051,NA,-14.4145214993385,-14.9030246243385,-14.6858296243385,24.1805412090019,23.6920380840019,23.9092330840019,NA,"reptile",29.7826496836949,60.5945214993385,-14.6858296243385,16.1260421913051,16.1260421913051,16.1260421913051,NA,16.1260421913051,16.3973503163051
NA,NA,NA,"Liolaemus","melanops",44.94,"crit",29,-42.26993,-64.0754,900,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",26.1636471534204,41.8321799568549,23.0756306964335,17.7165491186943,"ectotherm","Terrestrial","",31.8,NA,NA,12.9966145833333,18.1660416666667,18.60875,NA,27,8.19511458333333,13.3645416666667,13.80725,NA,NA,NA,NA,43.7482645833333,43.2200995833333,NA,NA,31.9433854166667,36.7448854166667,26.7739583333333,31.5754583333333,26.33125,31.13275,NA,NA,NA,NA,NA,NA,18.7763528465796,17.5846174299129,17.0564524299129,NA,3.1078200431451,1.91608462647843,1.38791962647843,27.2234508813057,26.031715464639,25.503550464639,NA,"reptile",26.1636471534204,41.8321799568549,1.38791962647843,17.0564524299129,17.0564524299129,17.0564524299129,NA,17.0564524299129,18.7763528465796
NA,NA,NA,"Liolaemus","multicolor",44.7,"crit",29,-40.44288333,-68.3728,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",23.0697681892178,45.4609590621418,22.5070956055656,14.4125531714272,"ectotherm","Terrestrial","",19.12,NA,NA,9.46484375,17.2755208333333,18.1478125,NA,1033,15.14634375,22.9570208333333,23.8293125,NA,NA,NA,NA,43.4103072916667,44.0352722916667,NA,NA,35.23515625,29.55365625,27.4244791666667,21.7429791666667,26.5521875,20.8706875,NA,NA,NA,NA,NA,NA,21.6302318107822,20.3405391024489,20.9655041024489,NA,-0.760959062141794,-2.05065177047513,-1.42568677047512,30.2874468285728,28.9977541202395,29.6227191202395,NA,"reptile",23.0697681892178,45.4609590621418,-1.42568677047512,20.9655041024489,20.9655041024489,20.9655041024489,NA,20.9655041024489,21.6302318107822
NA,NA,NA,"Liolaemus","multimaculatus",43.83,"crit",29,-38.54,-58.55266667,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",24.5719524458858,43.4722091888187,26.6131917701442,19.5107746630772,"ectotherm","Terrestrial","",12.02,NA,NA,13.9501041666667,19.78625,20.56875,NA,4,13.9721041666667,19.80825,20.59075,NA,NA,NA,NA,42.8164875,42.8189075,NA,NA,29.8798958333333,29.8578958333333,24.04375,24.02175,23.26125,23.23925,NA,NA,NA,NA,NA,NA,19.2580475541142,18.2445350541142,18.2469550541142,NA,0.357790811181296,-0.655721688818701,-0.653301688818708,24.3192253369228,23.3057128369228,23.3081328369228,NA,"reptile",24.5719524458858,43.4722091888187,-0.653301688818708,18.2469550541142,18.2469550541142,18.2469550541142,NA,18.2469550541142,19.2580475541142
NA,NA,NA,"Liolaemus","olongasta",44.58,"crit",29,-29.81666667,-67.95,900,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",28.7937042784026,60.8285845440608,32.1630232615188,21.3909875562724,"ectotherm","Terrestrial","",9.49,NA,NA,15.1409114583333,22.0377083333333,22.63125,NA,1418,17.9899114583333,24.8867083333333,25.48025,NA,NA,NA,NA,43.8141479166667,44.1275379166667,NA,NA,29.4390885416667,26.5900885416667,22.5422916666667,19.6932916666667,21.94875,19.09975,NA,NA,NA,NA,NA,NA,15.7862957215974,15.0204436382641,15.3338336382641,NA,-16.2485845440608,-17.0144366273941,-16.7010466273941,23.1890124437276,22.4231603603943,22.7365503603943,NA,"reptile",28.7937042784026,60.8285845440608,-16.7010466273941,15.3338336382641,15.3338336382641,15.3338336382641,NA,15.3338336382641,15.7862957215974
NA,NA,NA,"Liolaemus","petrophilus",45.23,"crit",29,-42.2606,-68.4115,900,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",20.9563442092584,38.8160848943171,19.4205186975987,12.5894124545237,"ectotherm","Terrestrial","",33.42,NA,NA,6.95057291666667,14.2339583333333,14.8775,NA,1110,8.10557291666667,15.3889583333333,16.0325,NA,NA,NA,NA,43.6057354166667,43.7327854166667,NA,NA,38.2794270833333,37.1244270833333,30.9960416666667,29.8410416666667,30.3525,29.1975,NA,NA,NA,NA,NA,NA,24.2736557907416,22.6493912074083,22.7764412074083,NA,6.4139151056829,4.78965052234956,4.91670052234957,32.6405875454763,31.016322962143,31.143372962143,NA,"reptile",20.9563442092584,38.8160848943171,4.91670052234957,22.7764412074083,22.7764412074083,22.7764412074083,NA,22.7764412074083,24.2736557907416
NA,NA,NA,"Liolaemus","poecilochromus",44.16,"crit",29,-27.52333333,-68.12583333,3500,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",16.9012294914705,42.7836972412965,19.4337020282936,10.4656099525424,"ectotherm","Terrestrial","",14.08,NA,NA,4.6690625,10.3096875,10.5846875,NA,3782,6.2200625,11.8606875,12.1356875,NA,NA,NA,NA,42.104065625,42.274675625,NA,NA,39.4909375,37.9399375,33.8503125,32.2993125,33.5753125,32.0243125,NA,NA,NA,NA,NA,NA,27.2587705085295,25.2028361335295,25.3734461335295,NA,1.3763027587035,-0.679631616296504,-0.509021616296508,33.6943900474576,31.6384556724576,31.8090656724576,NA,"reptile",16.9012294914705,42.7836972412965,-0.509021616296508,25.3734461335295,25.3734461335295,25.3734461335295,NA,25.3734461335295,27.2587705085295
NA,NA,NA,"Liolaemus","pseudoanomalus",45.93,"crit",29,-28.8017,-66.93978333,990,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",29.2828635029087,59.0829733352012,31.4767333043075,21.4800327036832,"ectotherm","Terrestrial","",9.94,NA,NA,16.9350260416667,23.4648958333333,23.978125,NA,1428,19.3440260416667,25.8738958333333,26.387125,NA,NA,NA,NA,45.3211385416667,45.5861285416667,NA,NA,28.9949739583333,26.5859739583333,22.4651041666667,20.0561041666667,21.951875,19.542875,NA,NA,NA,NA,NA,NA,16.6471364970913,16.038275038758,16.303265038758,NA,-13.1529733352012,-13.7618347935345,-13.4968447935345,24.4499672963168,23.8411058379835,24.1060958379835,NA,"reptile",29.2828635029087,59.0829733352012,-13.4968447935345,16.303265038758,16.303265038758,16.303265038758,NA,16.303265038758,16.6471364970913
NA,NA,NA,"Liolaemus","quilmes",44.69,"crit",29,-26.5936,-66.1649,1600,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",23.85847562779,48.4194120080287,24.8161575684667,16.8615897486439,"ectotherm","Terrestrial","",22.87,NA,NA,6.90822916666667,11.8885416666667,12.198125,NA,2622,12.5292291666667,17.5095416666667,17.819125,NA,NA,NA,NA,42.8077395833333,43.4260495833333,NA,NA,37.7817708333333,32.1607708333333,32.8014583333333,27.1804583333333,32.491875,26.870875,NA,NA,NA,NA,NA,NA,20.83152437221,18.9492639555433,19.5675739555433,NA,-3.7294120080287,-5.61167242469537,-4.99336242469537,27.8284102513561,25.9461498346894,26.5644598346894,NA,"reptile",23.85847562779,48.4194120080287,-4.99336242469537,19.5675739555433,19.5675739555433,19.5675739555433,NA,19.5675739555433,20.83152437221
NA,NA,NA,"Liolaemus","riojanus",45.2,"crit",29,-30.20433333,-67.66883333,500,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",28.7927001492937,59.9152175490818,31.5504141760034,21.0756776902809,"ectotherm","Terrestrial","",7.84,NA,NA,16.2393229166667,23.1396875,23.7728125,NA,1379,21.0738229166667,27.9741875,28.6073125,NA,NA,NA,NA,44.555365625,45.087160625,NA,NA,28.9606770833333,24.1261770833333,22.0603125,17.2258125,21.4271875,16.5926875,NA,NA,NA,NA,NA,NA,16.4072998507063,15.7626654757063,16.2944604757063,NA,-14.7152175490818,-15.3598519240818,-14.8280569240818,24.1243223097191,23.4796879347191,24.0114829347191,NA,"reptile",28.7927001492937,59.9152175490818,-14.8280569240818,16.2944604757063,16.2944604757063,16.2944604757063,NA,16.2944604757063,16.4072998507063
NA,NA,NA,"Liolaemus","robertmertensi",43,"crit",29,-28.80833333,-66.74216667,690,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",31.1455673499137,61.7998196884302,33.4715503481692,23.2598863006186,"ectotherm","Terrestrial","",7.84,NA,NA,18.8377604166667,25.2834375,25.7990625,NA,883,19.8992604166667,26.3449375,26.8605625,NA,NA,NA,NA,42.591178125,42.707943125,NA,NA,24.1622395833333,23.1007395833333,17.7165625,16.6550625,17.2009375,16.1394375,NA,NA,NA,NA,NA,NA,11.8544326500863,11.4456107750863,11.5623757750863,NA,-18.7998196884302,-19.2086415634302,-19.0918765634302,19.7401136993814,19.3312918243814,19.4480568243814,NA,"reptile",31.1455673499137,61.7998196884302,-19.0918765634302,11.5623757750863,11.5623757750863,11.5623757750863,NA,11.5623757750863,11.8544326500863
NA,NA,NA,"Liolaemus","rothi",43.8,"crit",29,-40.2863,-68.45448333,500,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",23.5095228411034,46.2154075283756,22.90537337211,14.7853557637119,"ectotherm","Terrestrial","",37.29,NA,NA,9.46484375,17.2755208333333,18.1478125,NA,1033,12.39634375,20.2070208333333,21.0793125,NA,NA,NA,NA,42.5103072916667,42.8327722916667,NA,NA,34.33515625,31.40365625,26.5244791666667,23.5929791666667,25.6521875,22.7206875,NA,NA,NA,NA,NA,NA,20.2904771588966,19.0007844505633,19.3232494505633,NA,-2.4154075283756,-3.70510023670894,-3.38263523670894,29.0146442362881,27.7249515279548,28.0474165279548,NA,"reptile",23.5095228411034,46.2154075283756,-3.38263523670894,19.3232494505633,19.3232494505633,19.3232494505633,NA,19.3232494505633,20.2904771588966
NA,NA,NA,"Liolaemus","salinicola",48.21,"crit",29,-27.47616667,-67.64016667,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",26.6755912533389,55.2087447896508,29.5649798814464,19.756671863537,"ectotherm","Terrestrial","",14.6,NA,NA,12.7171875,18.9466666666667,19.2565625,NA,1858,22.9361875,29.1656666666667,29.4755625,NA,NA,NA,NA,47.1041333333333,48.2282233333333,NA,NA,35.4928125,25.2738125,29.2633333333333,19.0443333333333,28.9534375,18.7344375,NA,NA,NA,NA,NA,NA,21.5344087466611,20.4285420799944,21.5526320799944,NA,-6.9987447896508,-8.10461145631746,-6.98052145631747,28.453328136463,27.3474614697963,28.4715514697963,NA,"reptile",26.6755912533389,55.2087447896508,-6.98052145631747,21.5526320799944,21.5526320799944,21.5526320799944,NA,21.5526320799944,21.5344087466611
NA,NA,NA,"Liolaemus","scapularis",45.57,"crit",29,-26.5936,-66.1649,1000,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",23.8585366204251,48.4194039952371,24.8161987892189,16.8616335746345,"ectotherm","Terrestrial","",14.6,NA,NA,6.90822916666667,11.8885416666667,12.198125,NA,2622,15.8292291666667,20.8095416666667,21.119125,NA,NA,NA,NA,43.6877395833333,44.6690495833333,NA,NA,38.6617708333333,29.7407708333333,33.6814583333333,24.7604583333333,33.371875,24.450875,NA,NA,NA,NA,NA,NA,21.7114633795749,19.8292029629082,20.8105129629082,NA,-2.8494039952371,-4.73166441190376,-3.75035441190376,28.7083664253655,26.8261060086988,27.8074160086988,NA,"reptile",23.8585366204251,48.4194039952371,-3.75035441190376,20.8105129629082,20.8105129629082,20.8105129629082,NA,20.8105129629082,21.7114633795749
NA,NA,NA,"Liolaemus","xanthoviridis",44.48,"crit",29,-43.73838333,-65.5761,0,"Cruz_et_al._2005","Chordata","Reptilia","Squamata","Tropiduridae",24.8426035995853,39.3226012968387,20.9641798920667,15.735688107659,"ectotherm","Terrestrial","",34.04,NA,NA,12.534453125,18.8403125,19.5921875,NA,243,13.870953125,20.1768125,20.9286875,NA,NA,NA,NA,43.362434375,43.509449375,NA,NA,31.945546875,30.609046875,25.6396875,24.3031875,24.8878125,23.5513125,NA,NA,NA,NA,NA,NA,19.6373964004147,18.5198307754147,18.6668457754147,NA,5.1573987031613,4.0398330781613,4.1868480781613,28.744311892341,27.626746267341,27.773761267341,NA,"reptile",24.8426035995853,39.3226012968387,4.1868480781613,18.6668457754147,18.6668457754147,18.6668457754147,NA,18.6668457754147,19.6373964004147
NA,NA,NA,"Macromia","taeniolata",44.8,"crit",25,29.6,-82.3,55,"May_1978","Arthropoda","Insecta","Odonata","Macromiidae",30.9857788085938,50.8137338638306,32.5436080932617,25.6133712768555,"ectotherm","Terrestrial","",NA,NA,NA,20.6830729166667,26.9529166666667,27.335625,NA,32,20.5565729166667,26.8264166666667,27.209125,NA,NA,NA,NA,45.0148208333333,45.0009058333333,NA,NA,24.1169270833333,24.2434270833333,17.8470833333333,17.9735833333333,17.464375,17.590875,NA,NA,NA,NA,NA,NA,13.8142211914062,14.0290420247395,14.0151270247395,NA,-6.0137338638306,-5.79891303049727,-5.81282803049727,19.1866287231445,19.4014495564778,19.3875345564778,NA,"insect",30.9857788085938,50.8137338638306,-5.81282803049727,14.0151270247395,14.0151270247395,14.0151270247395,NA,14.0151270247395,13.8142211914062
NA,NA,NA,"Micrathyria","aequalis",45.4,"crit",25,9.16,-79.83,0,"May_1978","Arthropoda","Insecta","Odonata","Libellulidae",30.2622833251953,52.8716695785522,31.6638810157776,26.5735593795776,"ectotherm","Terrestrial","",0.0793,NA,NA,26.5426041666667,26.3941666666667,27.475,NA,56,26.8506041666667,26.7021666666667,27.783,NA,NA,NA,NA,45.5533583333333,45.5872383333333,NA,NA,18.8573958333333,18.5493958333333,19.0058333333333,18.6978333333333,17.925,17.617,NA,NA,NA,NA,NA,NA,15.1377166748047,15.291075008138,15.324955008138,NA,-7.4716695785522,-7.31831124521887,-7.28443124521887,18.8264406204224,18.9797989537557,19.0136789537557,NA,"insect",30.2622833251953,52.8716695785522,-7.28443124521887,15.324955008138,15.324955008138,15.324955008138,NA,15.324955008138,15.1377166748047
NA,NA,NA,"Micrathyria","eximia",44.7,"crit",25,9.16,-79.83,0,"May_1978","Arthropoda","Insecta","Odonata","Libellulidae",30.2622833251953,52.8716695785522,31.6640950202942,26.5735593795776,"ectotherm","Terrestrial","",0.0793,NA,NA,26.5426041666667,26.3941666666667,27.475,NA,56,26.8506041666667,26.7021666666667,27.783,NA,NA,NA,NA,44.8533583333333,44.8872383333333,NA,NA,18.1573958333333,17.8493958333333,18.3058333333333,17.9978333333333,17.225,16.917,NA,NA,NA,NA,NA,NA,14.4377166748047,14.591075008138,14.624955008138,NA,-8.1716695785522,-8.01831124521886,-7.98443124521886,18.1264406204224,18.2797989537557,18.3136789537557,NA,"insect",30.2622833251953,52.8716695785522,-7.98443124521886,14.624955008138,14.624955008138,14.624955008138,NA,14.624955008138,14.4377166748047
NA,NA,NA,"Micrathyria","ocellata",44.3,"crit",25,9.16,-79.83,0,"May_1978","Arthropoda","Insecta","Odonata","Libellulidae",30.2622833251953,52.8716695785522,31.6640950202942,26.5735593795776,"ectotherm","Terrestrial","",0.0793,NA,NA,26.5426041666667,26.3941666666667,27.475,NA,56,26.8506041666667,26.7021666666667,27.783,NA,NA,NA,NA,44.4533583333333,44.4872383333333,NA,NA,17.7573958333333,17.4493958333333,17.9058333333333,17.5978333333333,16.825,16.517,NA,NA,NA,NA,NA,NA,14.0377166748047,14.191075008138,14.224955008138,NA,-8.5716695785522,-8.41831124521887,-8.38443124521887,17.7264406204224,17.8797989537557,17.9136789537557,NA,"insect",30.2622833251953,52.8716695785522,-8.38443124521887,14.224955008138,14.224955008138,14.224955008138,NA,14.224955008138,14.0377166748047
NA,NA,NA,"Misumenoides","formosipes",48.2,"crit",22.8,40.5,-74.5,36.9,"Schmalhofer_1999","Arthropoda","Arachnida","Araneae","Thomisidae",26.9601745605469,41.5917524337768,26.8339423179626,21.3600361824036,"ectotherm","Terrestrial","",8.43e-05,NA,NA,11.384375,22.3466666666667,23.475,NA,49.25,11.4523,22.4145916666667,23.542925,NA,NA,NA,NA,48.1501333333333,48.1576050833333,NA,NA,36.815625,36.7477,25.8533333333333,25.7854083333333,24.725,24.657075,NA,NA,NA,NA,NA,NA,21.2398254394531,21.1899587727864,21.1974305227864,NA,6.60824756622321,6.55838089955654,6.56585264955654,26.8399638175964,26.7900971509297,26.7975689009297,NA,"spider",26.9601745605469,41.5917524337768,6.56585264955654,21.1974305227864,21.1974305227864,21.1974305227864,NA,21.1974305227864,21.2398254394531
NA,NA,NA,"Misumenops","asperatus",45.1,"crit",16.5,40.5,-74.5,36.9,"Schmalhofer_1999","Arthropoda","Arachnida","Araneae","Thomisidae",26.9601745605469,41.5917524337768,26.8339423179626,21.3600361824036,"ectotherm","Terrestrial","",8.43e-05,NA,NA,11.384375,22.3466666666667,23.475,NA,49.25,11.4523,22.4145916666667,23.542925,NA,NA,NA,NA,45.7431333333333,45.7506050833333,NA,NA,33.715625,33.6477,22.7533333333333,22.6854083333333,21.625,21.557075,NA,NA,NA,NA,NA,NA,18.1398254394531,18.7829587727864,18.7904305227864,NA,3.5082475662232,4.15138089955654,4.15885264955654,23.7399638175964,24.3830971509297,24.3905689009297,NA,"spider",26.9601745605469,41.5917524337768,4.15885264955654,18.7904305227864,18.7904305227864,18.7904305227864,NA,18.7904305227864,18.1398254394531
